plate_id,smiles,reaction_smiles,response,additive_id,candidate_key,ligand_smiles,base_smiles,additive_smiles,substrate_smiles,source_dataset
sub_s11,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2>>,15.23875818,C_66f0e2615467,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Brc1ccccn1,edbo_aryl_amination
sub_s12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2>>,19.59428889,C_66f0e2615467,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Ic1ccccn1,edbo_aryl_amination
sub_s13,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2>>,7.787908452,C_66f0e2615467,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Clc1cccnc1,edbo_aryl_amination
sub_s14,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2>>,9.677591971,C_66f0e2615467,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Brc1cccnc1,edbo_aryl_amination
sub_s15,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1nccc1c2ccccc2>>,13.17521743,C_66f0e2615467,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,o1nccc1c2ccccc2,Ic1cccnc1,edbo_aryl_amination
sub_s1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,14.01864146,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Cl)cc1,edbo_aryl_amination
sub_s2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,30.5912617,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(Br)cc1,edbo_aryl_amination
sub_s3,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,38.15573638,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,FC(F)(F)c1ccc(I)cc1,edbo_aryl_amination
sub_s4,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,0.456472494,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(Cl)cc1,edbo_aryl_amination
sub_s5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,3.867385769,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(Br)cc1,edbo_aryl_amination
sub_s6,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,7.024622197,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,COc1ccc(I)cc1,edbo_aryl_amination
sub_s7,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,2.84616447,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(Cl)cc1,edbo_aryl_amination
sub_s8,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,18.8690087,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(Br)cc1,edbo_aryl_amination
sub_s9,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,25.0736586,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,CCc1ccc(I)cc1,edbo_aryl_amination
sub_s10,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,21.66658644,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Clc1ccccn1,edbo_aryl_amination
sub_s11,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,48.48749388,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Brc1ccccn1,edbo_aryl_amination
sub_s12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CN(C)/C(N(C)C)=N\C(C)(C)C.o1nccc1c2ccccc2>>,58.61075678,C_dccf8b6153a5,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||CN(C)/C(N(C)C)=N\C(C)(C)C||o1nccc1c2ccccc2,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CN(C)/C(N(C)C)=N\C(C)(C)C,o1nccc1c2ccccc2,Ic1ccccn1,edbo_aryl_amination
