plate_id,smiles,reaction_smiles,response,additive_id,candidate_key,ligand_smiles,base_smiles,solvent_smiles,electrophile_smiles,nucleophile_smiles,source_dataset
suz_t1,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Na+].[OH-]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.[Na+].[OH-].N#CC>>,2.11,C_b5d529ce8b00,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Na+].[OH-]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,[Na+].[OH-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(P(C(C)(C)C)C(C)(C)C)(C)C||OC([O-])=O.[Na+]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C.OC([O-])=O.[Na+].N#CC>>,3.16,C_7f418a453179,CC(P(C(C)(C)C)C(C)(C)C)(C)C||OC([O-])=O.[Na+]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||OC([O-])=O.[Na+]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.OC([O-])=O.[Na+].N#CC>>,4.75,C_b174264ba087,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||OC([O-])=O.[Na+]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||OC([O-])=O.[Na+]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.OC([O-])=O.[Na+].N#CC>>,2.46,C_75a7865608f8,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||OC([O-])=O.[Na+]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||OC([O-])=O.[Na+]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.OC([O-])=O.[Na+].N#CC>>,5.27,C_764179003ddb,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||OC([O-])=O.[Na+]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||OC([O-])=O.[Na+]||N#CC,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C.OC([O-])=O.[Na+].N#CC>>,1.96,C_11fc259b218e,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||OC([O-])=O.[Na+]||N#CC,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||OC([O-])=O.[Na+]||N#CC,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6.OC([O-])=O.[Na+].N#CC>>,3.35,C_113c74b9d1b2,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||OC([O-])=O.[Na+]||N#CC,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||OC([O-])=O.[Na+]||N#CC,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.OC([O-])=O.[Na+].N#CC>>,69.22,C_7eba3d9fb2b7,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||OC([O-])=O.[Na+]||N#CC,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||OC([O-])=O.[Na+]||N#CC,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2].OC([O-])=O.[Na+].N#CC>>,5.1,C_1c90b2151d64,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||OC([O-])=O.[Na+]||N#CC,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2],OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||OC([O-])=O.[Na+]||N#CC,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C.OC([O-])=O.[Na+].N#CC>>,83.19,C_84dca9ffd58f,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||OC([O-])=O.[Na+]||N#CC,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||OC([O-])=O.[Na+]||N#CC,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2].OC([O-])=O.[Na+].N#CC>>,13.68,C_eecc0f27c3f1,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||OC([O-])=O.[Na+]||N#CC,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2],OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||OC([O-])=O.[Na+]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.OC([O-])=O.[Na+].N#CC>>,1.82,C_fd81cebeb53f,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||OC([O-])=O.[Na+]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,OC([O-])=O.[Na+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(P(C(C)(C)C)C(C)(C)C)(C)C||[Cs+].[F-]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C.[Cs+].[F-].N#CC>>,1.79,C_718aad833337,CC(P(C(C)(C)C)C(C)(C)C)(C)C||[Cs+].[F-]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||[Cs+].[F-]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Cs+].[F-].N#CC>>,4.36,C_08473a56b566,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||[Cs+].[F-]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||[Cs+].[F-]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.[Cs+].[F-].N#CC>>,2.71,C_1fa2615a45b6,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||[Cs+].[F-]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||[Cs+].[F-]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.[Cs+].[F-].N#CC>>,6.49,C_229f4b0808fd,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||[Cs+].[F-]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||[Cs+].[F-]||N#CC,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C.[Cs+].[F-].N#CC>>,2.1,C_226d7782d40c,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C||[Cs+].[F-]||N#CC,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||[Cs+].[F-]||N#CC,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6.[Cs+].[F-].N#CC>>,3.32,C_312f400d7d32,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6||[Cs+].[F-]||N#CC,CCCCP(C12C[C@@H]3C[C@@H](C[C@H](C2)C3)C1)C45C[C@H]6C[C@@H](C5)C[C@@H](C4)C6,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||[Cs+].[F-]||N#CC,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.[Cs+].[F-].N#CC>>,68.44,C_6f11b961e049,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2||[Cs+].[F-]||N#CC,COC1=CC=CC(OC)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||[Cs+].[F-]||N#CC,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2].[Cs+].[F-].N#CC>>,5.84,C_aeeb6550fbb3,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2]||[Cs+].[F-]||N#CC,CC(C)(P(C(C)(C)C)[c-]1cccc1)C.CC(C)(P(C(C)(C)C)[c-]2cccc2)C.[Fe+2],[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||[Cs+].[F-]||N#CC,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C.[Cs+].[F-].N#CC>>,73.02,C_9d30371edded,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C||[Cs+].[F-]||N#CC,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||[Cs+].[F-]||N#CC,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2].[Cs+].[F-].N#CC>>,13.2,C_d3bafeb77ec0,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2]||[Cs+].[F-]||N#CC,[c-]1(P(C2=CC=CC=C2)C3=CC=CC=C3)cccc1.[c-]4(P(C5=CC=CC=C5)C6=CC=CC=C6)cccc4.[Fe+2],[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Cs+].[F-]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2.[Cs+].[F-].N#CC>>,2.1,C_8fb5075dd38d,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2||[Cs+].[F-]||N#CC,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,[Cs+].[F-],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(P(C(C)(C)C)C(C)(C)C)(C)C||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C.O=P([O-])([O-])[O-].[K+].[K+].[K+].N#CC>>,3.0,C_029a80fe3b60,CC(P(C(C)(C)C)C(C)(C)C)(C)C||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,CC(P(C(C)(C)C)C(C)(C)C)(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.O=P([O-])([O-])[O-].[K+].[K+].[K+].N#CC>>,4.73,C_4343f4b39389,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,O=P([O-])([O-])[O-].[K+].[K+].[K+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1.O=P([O-])([O-])[O-].[K+].[K+].[K+].N#CC>>,2.58,C_f286a094507d,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,O=P([O-])([O-])[O-].[K+].[K+].[K+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
suz_t1,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3.O=P([O-])([O-])[O-].[K+].[K+].[K+].N#CC>>,5.83,C_ba37fad64c8c,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3||O=P([O-])([O-])[O-].[K+].[K+].[K+]||N#CC,P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,O=P([O-])([O-])[O-].[K+].[K+].[K+],N#CC,ClC1=CC=C(N=CC=C2)C2=C1,CC1=CC=C(N(C2CCCCO2)N=C3)C3=C1B(O)O,edbo_suzuki
